t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
5.63                2119.71             0.00698609          0.000581572         0.0038654           0.00240866          8.43137e-10         1.39633e-09         2.94516e-10         3.32383e-09         
5.635               2120.29             0.006989            0.000581464         0.00386593          0.00240822          8.37424e-10         1.41152e-09         2.98203e-10         3.36312e-09         
5.64                2120.86             0.00699191          0.000581355         0.00386646          0.00240777          8.31757e-10         1.42685e-09         3.01931e-10         3.40282e-09         
5.645               2121.43             0.00699481          0.000581248         0.00386699          0.00240732          8.26136e-10         1.44233e-09         3.057e-10           3.44293e-09         
5.65                2122                0.00699772          0.00058114          0.00386751          0.00240688          8.2056e-10          1.45795e-09         3.09512e-10         3.48346e-09         
5.655               2122.57             0.00700062          0.000581033         0.00386804          0.00240643          8.1503e-10          1.47373e-09         3.13366e-10         3.52442e-09         
5.66                2123.14             0.00700353          0.000580926         0.00386857          0.00240599          8.09543e-10         1.48965e-09         3.17263e-10         3.5658e-09          
5.665               2123.71             0.00700643          0.000580819         0.0038691           0.00240555          8.04101e-10         1.50572e-09         3.21203e-10         3.60761e-09         
5.67                2124.28             0.00700934          0.000580713         0.00386962          0.00240511          7.98702e-10         1.52195e-09         3.25186e-10         3.64986e-09         
5.675               2124.85             0.00701224          0.000580607         0.00387015          0.00240467          7.93347e-10         1.53832e-09         3.29214e-10         3.69254e-09         
5.68                2125.42             0.00701514          0.000580501         0.00387068          0.00240423          7.88034e-10         1.55486e-09         3.33286e-10         3.73567e-09         
5.685               2125.99             0.00701804          0.000580395         0.0038712           0.00240379          7.82764e-10         1.57154e-09         3.37403e-10         3.77924e-09         
5.69                2126.56             0.00702095          0.00058029          0.00387173          0.00240335          7.77536e-10         1.58839e-09         3.41565e-10         3.82326e-09         
5.695               2127.13             0.00702385          0.000580185         0.00387225          0.00240292          7.7235e-10          1.60539e-09         3.45773e-10         3.86773e-09         
